"Id","Creation Time","Tags","parameters/method","parameters/disc_model/model_name","parameters/dataset","metrics/cf/K_vectors","parameters/counterfactuals/origin_class","metrics/cf/valid_cf_disc","metrics/cf/flow_prob_condition_acc","metrics/cf/cf_belongs_to_group","metrics/cf/plausibility","metrics/cf/flow_log_density_cfs","metrics/cf/dissimilarity_proximity_continuous_euclidean","metrics/cf/dissimilarity_proximity_continuous_manhatan","metrics/cf/isolation_forest_scores_cfs","metrics/cf/lof_scores_cfs","parameters/counterfactuals/alpha","parameters/counterfactuals/alpha_k","parameters/counterfactuals/alpha_s"
"COUN-8497","2024-05-19 21:45:34","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","0.9","0.5287505271796806","7.089491367340088","0.7313706903940973","2.300655345385894","0.06067307921805356","1.0463536977767944","100","100","1"
"COUN-8512","2024-05-19 21:49:22","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","4.0","2","1.0","1.0","0.7","0.49452307293635245","8.681600570678711","0.8125839617625934","2.5432590825017543","0.06430756176506998","1.0070456266403198","1000","1","1"
"COUN-8518","2024-05-19 21:51:16","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","1.0","0.5034934078584044","8.180886268615723","0.769708436948925","2.4288279411848634","0.07106296007156399","1.026733636856079","1000","10","10"
"COUN-8513","2024-05-19 21:49:54","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","3.0","2","1.0","1.0","0.8","0.5210972083728654","8.487439155578613","0.7709600109962992","2.432463175570592","0.07059652514559353","1.0359599590301514","1000","10","1"
"COUN-8524","2024-05-19 21:53:16","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","0.9","0.5477268889233625","7.241060733795166","0.7582488272849155","2.3551307362969967","0.06209357504818134","1.0531113147735596","1000","1000","100"
"COUN-8545","2024-05-19 21:57:03","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5892593158974997","7.332716464996338","0.490617562367647","1.5496041180255513","0.06268648599515113","1.0522446632385254","10","1","1"
"COUN-8537","2024-05-19 21:55:55","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","7.0","0","1.0","1.0","1.0","0.5566112814587741","6.665822982788086","0.42316339461152336","1.2281134117705126","0.06674707206567898","1.0477021932601929","1","1","100"
"COUN-8558","2024-05-19 21:59:54","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","8.0","0","1.0","1.0","1.0","0.551467599644321","7.205141067504883","0.46125111781375017","1.378818844910711","0.06812981318185875","1.044751524925232","10","1","1000"
"COUN-8587","2024-05-19 22:06:30","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5560412649082535","7.771694183349609","0.7185019741081083","2.3377544838003814","0.059832833687049974","1.056155800819397","1000","1000","10"
"COUN-8621","2024-05-19 22:14:50","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","10.0","1","1.0","1.0","1.0","0.517539456563664","7.157822132110596","0.4882433436395795","1.4835857565381698","0.07033235050026206","1.04656183719635","10","1","100"
"COUN-8638","2024-05-19 22:20:17","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","11.0","1","1.0","1.0","0.8571428571428571","0.49572149787829944","7.647165775299072","0.670542367504808","2.0333081114638065","0.06367531788466603","1.056084156036377","100","1","100"
"COUN-8564","2024-05-19 22:01:27","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.551020665171183","7.923097610473633","0.6446942956632091","2.0886486248734095","0.06714699781597779","1.0538967847824097","100","100","1"
"COUN-8576","2024-05-19 22:03:57","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","5.0","0","1.0","1.0","1.0","0.5509519061854535","7.490264892578125","0.5927751392706881","1.9407458368999262","0.0580460449004298","1.0546013116836548","100","10","1000"
"COUN-8635","2024-05-19 22:18:52","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","5.0","1","1.0","1.0","0.8571428571428571","0.5176014442371172","7.30704927444458","0.6567774621671655","1.9399740757154567","0.05869547113398927","1.055409550666809","100","10","10"
"COUN-8661","2024-05-19 22:28:55","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","11.0","1","1.0","1.0","1.0","0.512609073127753","7.306022644042969","0.7129880597095802","2.3373241113232717","0.060120515934620644","1.0620414018630981","1000","10","1000"
"COUN-8660","2024-05-19 22:28:38","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","9.0","1","1.0","1.0","1.0","0.49590901135253596","7.333162784576416","0.693938075126286","2.230445636436343","0.0697147616762807","1.0428383350372314","1000","1","1000"
"COUN-8708","2024-05-19 22:37:05","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","6.0","2","1.0","1.0","1.0","0.61677170630392","7.425726413726807","0.5635247893311218","1.8376704243477433","0.06483514922216058","1.0469706058502197","100","10","100"
"COUN-8719","2024-05-19 22:39:42","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","5.0","2","1.0","1.0","0.9","0.5721868863272006","7.568432807922363","0.7098321536854331","2.372817932209","0.0558843954950311","1.0442508459091187","1000","1","10"
"COUN-8728","2024-05-19 22:42:17","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","7.0","2","1.0","1.0","1.0","0.5975670175119662","7.689021110534668","0.6704225030188803","2.1918527086731046","0.06689712764809148","1.0506337881088257","1000","10","1000"
"COUN-8723","2024-05-19 22:40:49","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","6.0","2","1.0","1.0","1.0","0.612823539348333","7.496766090393066","0.6286124084207912","2.1305154462810605","0.05407286491308435","1.0700384378433228","1000","1","100"
"COUN-8222","2024-05-19 20:19:25","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","4.0","1","1.0","1.0","1.0","0.03404471034947076","1.2425947189331055","0.5834503208570978","0.8211971847769958","-0.01643705473480116","1.1518657207489014","1000","1000","100"
"COUN-7720","2024-05-19 17:23:59","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","3.0","0","1.0","1.0","0.95","0.012402383754068007","2.4993720054626465","0.38222281410350556","0.5341118139028549","0.0090874052786717","1.0695559978485107","100","10","1"
"COUN-7816","2024-05-19 17:55:48","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","11.0","1","1.0","1.0","1.0","0.01416718361901125","2.367969036102295","0.3717154189277692","0.51855050355196","0.013846397946412872","1.0902758836746216","10","1","10"
"COUN-7858","2024-05-19 18:10:18","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","14.0","0","1.0","1.0","0.9705882352941176","0.03943495689215758","1.191480278968811","0.39307421532166414","0.5256591336824474","0.01568591707634124","1.1937450170516968","100","1","1"
"COUN-7874","2024-05-19 18:18:29","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","1","1.0","1.0","0.93","0.011141880057070026","2.954970121383667","0.4391498607599148","0.6115416666865349","0.0414101193574841","1.037611484527588","1000","1","1"
"COUN-7886","2024-05-19 18:23:12","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","44.0","0","1.0","1.0","1.0","0.03253009104540946","1.0893288850784302","0.3847744441340087","0.5154655999252938","0.007878293512255842","1.1576217412948608","100","10","1000"
"COUN-7995","2024-05-19 18:58:26","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","3.0","2","1.0","1.0","0.88","0.010810241479787772","2.7643465995788574","0.6297546864518963","0.8747299803630448","0.018992362538184225","1.0525970458984375","1000","100","1"
"COUN-8014","2024-05-19 19:07:47","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","14.0","2","1.0","1.0","1.0","0.01230015154635032","3.0845980644226074","0.6815528409535109","0.9359527207748033","0.03157038557697907","1.023154616355896","1000","10","1000"
"COUN-8061","2024-05-19 19:19:24","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","12.0","1","1.0","1.0","0.9043478260869565","0.027891172709996973","1.1980993747711182","0.4203369231008965","0.57317103174839","0.023250096122492018","1.091549038887024","1000","10","1"
"COUN-8373","2024-05-19 21:12:23","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","3.0","0","1.0","1.0","1.0","0.5497787951673864","8.271044731140137","0.588491868055279","1.9504354063731928","0.07178020346248404","1.0306864976882935","100","100","1000"
"COUN-8354","2024-05-19 21:08:39","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","8.0","0","1.0","1.0","1.0","0.5563266478015744","8.071101188659668","0.4329718244029264","1.3254396420282621","0.07041273752969526","1.0242384672164917","10","1","1000"
"COUN-8366","2024-05-19 21:11:00","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","1.0","0","1.0","1.0","1.0","0.5324534372870342","8.052506446838379","0.6232122243752102","2.0445775695455572","0.06995349485443934","1.0262389183044434","100","1000","10"
"COUN-8432","2024-05-19 21:27:29","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","8.0","1","1.0","1.0","0.9285714285714286","0.47925861014367527","9.019673347473145","0.6471301932784057","2.000403791399939","0.07588308044837282","1.031768560409546","100","1","10"
"COUN-8451","2024-05-19 21:34:52","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","5.0","1","1.0","1.0","0.5","0.4756870314828055","8.959949493408203","0.8224256867493118","2.4807074356025884","0.05821397518720396","1.0317455530166626","1000","100","10"
"COUN-8456","2024-05-19 21:37:07","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","4.0","1","1.0","1.0","0.8571428571428571","0.48084769882072537","8.142149925231934","0.7975159280072971","2.4486749409032718","0.05168250501803925","1.0470787286758423","1000","1000","100"
"COUN-8514","2024-05-19 21:50:13","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","1.0","0.517387961165379","7.9297332763671875","0.748988389353228","2.360541331535205","0.06837540811320462","1.037298560142517","1000","100","1"
"COUN-8521","2024-05-19 21:52:19","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","7.0","2","1.0","1.0","1.0","0.570470821493572","8.506155967712402","0.6628542957615924","2.1376563747879116","0.06985367436449333","1.025473952293396","1000","1","100"
"COUN-8538","2024-05-19 21:56:03","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","0","1.0","1.0","1.0","0.584340878213324","6.930335521697998","0.438131480327576","1.2697323493969936","0.06656698919106559","1.0462135076522827","1","10","100"
"COUN-8528","2024-05-19 21:54:31","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","1.0","0.5284480870071074","7.720391750335693","0.7663746059933907","2.36240228950046","0.06415261372617376","1.0509588718414307","1000","1000","1000"
"COUN-8570","2024-05-19 22:02:29","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5491163686509327","7.904508113861084","0.6376936020092018","2.0762251685373485","0.06548884394751019","1.0589879751205444","100","1000","10"
"COUN-8583","2024-05-19 22:05:36","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","0","1.0","1.0","1.0","0.5509024149683248","8.1636381149292","0.6799802380801067","2.1583124791892865","0.06461925645862009","1.0396355390548706","1000","1","10"
"COUN-8595","2024-05-19 22:08:17","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","0","1.0","1.0","1.0","0.559971184658212","7.810021877288818","0.6945389026129933","2.303254525642842","0.0647879888453232","1.0543378591537476","1000","1000","1000"
"COUN-8644","2024-05-19 22:22:19","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","6.0","1","1.0","1.0","1.0","0.49732400111968916","7.338123321533203","0.6038625714661208","1.8216522908104318","0.07645092617950001","1.0357725620269775","100","100","1000"
"COUN-8657","2024-05-19 22:27:07","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","10.0","1","1.0","1.0","1.0","0.4741258263611237","7.706675052642822","0.6503817726820376","2.0618323981761932","0.07076201680468171","1.0371191501617432","1000","10","100"
"COUN-8693","2024-05-19 22:34:17","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","2","1.0","1.0","1.0","0.6099075287344282","6.8076348304748535","0.5954673752455292","1.8870808815117925","0.05413918055402599","1.0536315441131592","10","1000","100"
"COUN-8695","2024-05-19 22:34:46","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","5.0","2","1.0","1.0","1.0","0.6045388475157669","6.477286338806152","0.454654453831801","1.3725930084940046","0.06117903617438741","1.0316425561904907","10","10","1000"
"COUN-8698","2024-05-19 22:35:20","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","2","1.0","1.0","0.8","0.6085193553411434","7.020137786865234","0.5828091255847804","1.871819576388225","0.05392328992608146","1.0605313777923584","100","1","1"
"COUN-8720","2024-05-19 22:39:59","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","3.0","2","1.0","1.0","0.8","0.5652789317906363","7.550048828125","0.689694414479121","2.25176188996993","0.05838175986105223","1.0431019067764282","1000","10","10"
"COUN-8731","2024-05-19 22:42:58","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","2","1.0","1.0","1.0","0.6140700460308082","6.941294193267822","0.6944056684078213","2.230959014361724","0.05459261039348022","1.0693358182907104","1000","1000","1000"
"COUN-8730","2024-05-19 22:42:54","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","LawDataset","12.0","0","1.0","1.0","0.926605504587156","0.04530071743618752","2.1625516414642334","0.32920939677772115","0.553089733620029","0.04459526487746419","1.0267244577407837","1000","10","1"
"COUN-7750","2024-05-19 17:37:34","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","1.0","0.91","0.0105964582208511","3.03061580657959","0.4511299393217254","0.6261335670948028","0.028254766495953473","1.0416486263275146","1000","1","1"
"COUN-7766","2024-05-19 17:43:57","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","LogisticRegression","MoonsDataset","26.0","0","1.0","1.0","0.9888888888888889","0.038883362736865004","1.0324056148529053","0.36282315308574353","0.49555782409022664","0.014300368360003878","1.1723898649215698","1000","1","10"
"COUN-7770","2024-05-19 17:44:59","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","BlobsDataset","5.0","0","1.0","1.0","0.88","0.01355456646810519","2.5497963428497314","0.4348120352464286","0.6016750326752662","0.0022551188697736172","1.0786534547805786","1000","100","100"
"COUN-7890","2024-05-19 18:25:04","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","17.0","0","0.9902912378311157","1.0","0.8640776699029126","0.020236089120664297","1.2549145221710205","0.42847128490891817","0.5582401558012683","0.020080685554100232","1.0529758930206299","1000","1","1"
"COUN-7911","2024-05-19 18:33:06","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","39.0","0","0.9902912378311157","1.0","1.0","0.031178422061036","1.1474026441574097","0.38355981349426194","0.49642901296279957","0.012081711574561177","1.1323912143707275","1000","1","100"
"COUN-7929","2024-05-19 18:36:17","[""no_plausability"",""Q1_log_prob_threshold"",""all_methods"",""lambda_ablation"",""19.05"",""GCE""]","GCE","MultilayerPerceptron","MoonsDataset","40.0","0","1.0","1.0","1.0","0.030516436148785298","1.1282298564910889","0.4201509184376497","0.5572930881045941","0.014619148459960563","1.1143503189086914","1000","10","1000"
"COUN-8495","2024-05-19 21:45:01","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","4.0","2","1.0","1.0","0.9","0.514409124644202","7.905308723449707","0.6708835274460657","2.1002346803899856","0.07139520361142004","1.032124400138855","100","1","1"
"COUN-8496","2024-05-19 21:45:21","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","1.0","0.5078330808200351","8.200530052185059","0.7105769377552443","2.2177779061254115","0.07081293239119339","1.0271073579788208","100","10","1"
"COUN-8487","2024-05-19 21:43:17","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","5.0","2","1.0","1.0","1.0","0.5654412496199862","7.523049831390381","0.5232483163894092","1.5881867130752654","0.06908048629633123","1.032894492149353","10","1","100"
"COUN-8492","2024-05-19 21:44:26","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","5.0","2","1.0","1.0","1.0","0.5716943080687604","7.718348026275635","0.51265615594621","1.5110834387596697","0.06985025939540228","1.0189803838729858","10","10","1000"
"COUN-8471","2024-05-19 21:40:01","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultinomialLogisticRegression","WineDataset","2.0","2","1.0","1.0","1.0","0.5622874046280057","6.971528053283691","0.566493900403719","1.730274031078443","0.06277409517816038","1.0403615236282349","1","10","100"
"COUN-8535","2024-05-19 21:55:39","[""lambda_ablation"",""no_plausability"",""Q1_log_prob_threshold"",""19.05"",""all_methods"",""GCE""]","GCE","MultilayerPerceptron","WineDataset","1.0","0","1.0","1.0","1.0","0.5868317682985602","7.132269382476807","0.48662419998418865","1.5180614083074033","0.061306885589303715","1.054932951927185","1","100","10"
